order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_cost,total_amount
1933,377,2025-05-31,processing,7299 Jackson Trafficway Suite 071,Fuentestown,AS,78638,5.26,1507.22
1934,691,2025-09-03,delivered,85132 Anna Stravenue Suite 137,New Amy,PA,42230,18.44,4038.51
1935,406,2025-10-16,delivered,435 Obrien Shore,Lake Jennifer,NJ,61554,15.45,3724.56
1936,693,2025-06-12,pending,5094 Douglas Club,Woodsview,MA,54089,7.38,1060.58
1937,405,2025-05-27,delivered,468 Alexander Mountain Suite 340,Staceyberg,WV,90802,18.9,221.65
1938,105,2025-06-25,processing,704 Norton Fords,East Steven,TX,99573,6.29,514.17
1939,999,2025-03-24,processing,1455 Daisy Inlet Apt. 109,Espinozaview,NV,75394,11.77,85.11
1940,610,2025-06-23,delivered,3707 Wilcox Groves,Reedton,AK,98747,7.46,2164.76
1941,859,2025-01-17,delivered,655 Justin Stravenue,Lake Patrickhaven,MD,11391,19.5,1043.36
1942,286,2025-10-02,cancelled,57720 Pitts Cove Apt. 616,Nicholasfurt,PA,88460,16.87,545.14
1943,775,2025-02-03,delivered,61199 Stone Path,West Derek,TN,58261,12.12,2731.15
1944,683,2025-07-08,cancelled,083 Brian Burgs,Whitakerbury,MH,63855,24.0,3721.98
1945,497,2025-09-24,cancelled,27690 Samuel Lock Suite 433,Port Stephen,WY,68905,10.58,6190.0
1946,787,2025-03-18,delivered,9262 Mcmillan Street Suite 302,South Brandon,CT,55985,7.16,758.02
1947,257,2025-03-24,delivered,5173 Dawn Terrace Suite 177,New Andreamouth,KS,78426,14.95,1523.3
1948,644,2025-02-14,processing,18114 Denise Springs,Dudleyville,GU,82092,5.59,3415.05
1949,756,2024-12-19,pending,6832 Fuentes Neck Apt. 456,Wigginsborough,VI,39255,21.61,2267.04
1950,511,2025-05-21,pending,4722 Rachel Fields Apt. 859,New Patricia,OH,65803,24.44,3707.2
1951,392,2024-11-26,cancelled,6802 James Mills Apt. 331,East Samuel,OH,08003,18.58,2574.6
1952,157,2025-05-19,shipped,88870 Kyle Inlet,Lake Stevenfort,ID,66172,17.44,1753.65
1953,99,2025-10-24,pending,5365 Leslie Lodge,Jasminehaven,TX,25780,18.22,400.43
1954,533,2025-05-30,delivered,0526 Ortiz Oval,Richardsonview,AK,52830,20.85,1148.95
1955,207,2024-11-15,shipped,37400 May Fork,West Carol,MH,72630,18.24,213.9
1956,503,2025-07-26,cancelled,13383 Stanley Way,Nelsonside,MH,35589,10.23,2369.25
1957,352,2025-01-14,cancelled,77565 Colon Plain Suite 691,South Markview,GU,57392,15.93,2365.54
1958,976,2025-02-07,pending,2457 Davis Cape,Mayshire,MN,20289,24.81,4354.91
1959,902,2025-08-20,pending,1655 Donald Falls Suite 642,Norrismouth,CA,76563,12.67,4318.71
1960,323,2025-07-20,delivered,2126 Orozco Island Apt. 570,Belindaville,WA,98804,13.85,3832.16
1961,37,2025-08-24,pending,6342 James Fords Apt. 562,Singhborough,NJ,12789,8.54,397.76
1962,676,2024-12-14,shipped,206 Kenneth Hills,New Ryanhaven,HI,27332,22.69,308.88
1963,169,2025-07-09,delivered,13482 Richardson Isle,East Amandamouth,OH,25753,13.61,912.05
1964,320,2025-09-27,delivered,957 Larry Stravenue,Youngfort,AK,80213,14.75,2566.77
1965,113,2024-11-17,cancelled,529 Morse Ranch Suite 501,Ruizfort,IA,28359,18.5,726.3
1966,676,2025-05-25,cancelled,97691 Susan Gardens,New Kaylabury,IN,50511,18.71,5377.37
1967,586,2025-03-21,delivered,78381 Atkins Hollow Suite 376,Rodriguezville,OH,93811,14.52,4282.22
1968,875,2024-12-03,processing,4258 Miller Loop,Davisberg,GA,95385,15.13,1264.17
1969,401,2025-04-25,shipped,09597 Ortiz Isle Suite 206,Ramosville,HI,35661,14.89,774.14
1970,995,2025-06-25,delivered,48542 Jennifer Summit Suite 097,Hollyhaven,ID,69278,17.34,2808.75
1971,362,2025-06-07,shipped,428 Christopher Shoal,Lake Robert,OR,94574,11.41,2583.65
1972,29,2025-01-31,cancelled,877 Fernandez Views,Harrisbury,MD,02256,5.9,2643.68
1973,858,2025-02-05,shipped,3395 Vanessa Run Apt. 978,Perezview,FM,04083,11.98,4034.86
1974,760,2025-05-01,cancelled,888 Powell Courts,South Thomas,MT,88613,5.54,5885.98
1975,913,2025-01-25,shipped,49467 Traci Unions,Graytown,SC,54943,12.61,2767.54
1976,439,2025-05-03,shipped,038 Kelly Stravenue Apt. 069,Port Johnstad,MS,35506,24.84,408.36
1977,422,2025-08-03,shipped,2090 Elliott Drive Apt. 189,East Donnachester,IL,08846,6.13,1596.65
1978,251,2024-11-18,processing,808 Martin Row,Reidburgh,PA,19993,9.69,2321.26
1979,320,2025-01-23,cancelled,226 Ramos Landing,Jeffreyside,ID,62402,6.7,5128.42
1980,705,2025-07-10,pending,9987 Kerry Valley Suite 893,New Kimberlymouth,MH,18569,22.38,2755.54
1981,118,2024-12-24,shipped,9599 Amy Radial Apt. 830,Port Angela,WA,34718,8.4,1960.73
1982,552,2025-04-28,shipped,959 Patton Crest,Port Josephmouth,WV,67878,5.75,8839.82
1983,674,2025-03-19,delivered,780 Keith Valleys,Port Waynetown,FL,77831,16.36,4202.76
1984,924,2024-11-27,delivered,140 Holland Dale,Angelaside,FM,27375,10.33,918.25
1985,713,2024-12-07,delivered,07057 Tyler Gateway,New Katherine,PW,66355,16.76,2197.24
1986,325,2025-09-11,delivered,0961 Sanchez Street,East Melody,ID,21534,16.41,2335.25
1987,331,2025-10-11,cancelled,0813 Cochran Station Suite 763,Port Codymouth,CA,33095,6.95,93.85
1988,501,2025-04-11,pending,1306 George Common Apt. 384,Lake Justin,MO,30096,18.82,1757.8
1989,211,2025-07-13,shipped,6124 Peter Drive Apt. 789,Ginaport,AR,35908,14.93,911.33
1990,831,2025-05-09,shipped,9320 Amy Hollow Apt. 889,Natalieshire,MD,72239,8.33,2601.46
1991,307,2025-10-04,shipped,1368 Scott Route Apt. 681,New Carlos,CO,63835,24.39,2711.95
1992,207,2025-01-31,delivered,52156 Tyrone Point,North Laura,IN,36631,17.71,3356.75
1993,998,2025-01-05,pending,4769 Flores Center,North Calvin,NC,44696,21.81,2886.03
1994,549,2024-11-19,processing,09559 Cole Crescent Suite 369,South Carlosland,AS,17564,10.75,4614.59
1995,49,2024-12-03,shipped,4462 Baker Forest Suite 466,West Jennifer,WI,39868,24.92,5106.82
1996,412,2025-06-19,processing,752 Shawn Extensions Suite 863,Lake Rebekahbury,KY,26979,17.49,212.89
1997,981,2025-02-02,pending,20160 Reyes Lights,Anthonyport,PR,99300,19.35,903.36
1998,593,2025-08-07,pending,8406 Martin Knolls,Lopezland,DC,14698,16.84,4066.28
1999,280,2024-11-26,pending,4272 Brown Camp,Greenfort,CO,53427,16.33,2412.71
2000,544,2025-10-18,delivered,4346 Baldwin Bridge,Samanthaland,FM,67933,13.54,3426.19
